Gender,Risk_Class,Issue_Age,Policy_Year,Rate
F,SM,30,33,10.55
F,SM,30,34,11.68
F,SM,30,35,12.92
F,SM,30,36,14.26
F,SM,30,37,15.7
F,SM,30,38,17.23
F,SM,30,39,18.84
F,SM,30,40,20.57
F,SM,30,41,22.49
F,SM,30,42,24.48
F,SM,30,43,26.55
F,SM,30,44,28.81
F,SM,30,45,31.28
F,SM,30,46,34.03
F,SM,30,47,37.08
F,SM,30,48,40.46
F,SM,30,49,44.19
F,SM,30,50,48.74
F,SM,30,51,54.43
F,SM,30,52,61.02
F,SM,30,53,68.45
F,SM,30,54,76.39
F,SM,30,55,84.02
F,SM,30,56,93.23
F,SM,30,57,104.03
F,SM,30,58,114.61
F,SM,30,59,125.99
F,SM,30,60,137.98
F,SM,30,61,150.26
F,SM,30,62,162.73
F,SM,30,63,175.51
F,SM,30,64,188.05
F,SM,30,65,200.27
F,SM,30,66,214.01
F,SM,30,67,229.82
F,SM,30,68,246.27
F,SM,30,69,263.04
F,SM,30,70,279.66
F,SM,30,71,299.21
F,SM,30,72,323.14
F,SM,30,73,346.98
F,SM,30,74,370.36
F,SM,30,75,392.92
F,SM,30,76,414.3
F,SM,30,77,434.13
F,SM,30,78,452.05
F,SM,30,79,467.69
F,SM,30,80,480.68
F,SM,30,81,490.65
F,SM,30,82,497.23
F,SM,30,83,500
F,SM,30,84,500
F,SM,30,85,500
F,SM,30,86,500
F,SM,30,87,500
F,SM,30,88,500
F,SM,30,89,500
F,SM,30,90,500
F,SM,30,91,500
F,SM,31,1,0.21
F,SM,31,2,0.27
F,SM,31,3,0.35
F,SM,31,4,0.44
F,SM,31,5,0.54
F,SM,31,6,0.65
F,SM,31,7,0.78
F,SM,31,8,0.91
F,SM,31,9,1.05
F,SM,31,10,1.2
F,SM,31,11,1.33
F,SM,31,12,1.46
F,SM,31,13,1.6
F,SM,31,14,1.72
F,SM,31,15,1.86
F,SM,31,16,2.06
F,SM,31,17,2.29
F,SM,31,18,2.53
F,SM,31,19,2.81
F,SM,31,20,3.1
F,SM,31,21,3.45
F,SM,31,22,3.8
F,SM,31,23,4.18
F,SM,31,24,4.61
F,SM,31,25,5.09
F,SM,31,26,5.64
F,SM,31,27,6.26
F,SM,31,28,6.95
F,SM,31,29,7.71
F,SM,31,30,8.56
F,SM,31,31,9.51
F,SM,31,32,10.55
F,SM,31,33,11.68
F,SM,31,34,12.92
F,SM,31,35,14.26
F,SM,31,36,15.7
F,SM,31,37,17.23
F,SM,31,38,18.84
F,SM,31,39,20.57
F,SM,31,40,22.49
F,SM,31,41,24.48
F,SM,31,42,26.55
F,SM,31,43,28.81
F,SM,31,44,31.28
F,SM,31,45,34.03
F,SM,31,46,37.08
F,SM,31,47,40.46
F,SM,31,48,44.19
F,SM,31,49,48.74
F,SM,31,50,54.43
F,SM,31,51,61.02
F,SM,31,52,68.45
F,SM,31,53,76.39
F,SM,31,54,84.02
F,SM,31,55,93.23
F,SM,31,56,104.03
F,SM,31,57,114.61
F,SM,31,58,125.99
F,SM,31,59,137.98
F,SM,31,60,150.26
F,SM,31,61,162.73
F,SM,31,62,175.51
F,SM,31,63,188.05
F,SM,31,64,200.27
F,SM,31,65,214.01
F,SM,31,66,229.82
F,SM,31,67,246.27
F,SM,31,68,263.04
F,SM,31,69,279.66
F,SM,31,70,299.21
F,SM,31,71,323.14
F,SM,31,72,346.98
F,SM,31,73,370.36
F,SM,31,74,392.92
F,SM,31,75,414.3
F,SM,31,76,434.13
F,SM,31,77,452.05
F,SM,31,78,467.69
F,SM,31,79,480.68
F,SM,31,80,490.65
F,SM,31,81,497.23
F,SM,31,82,500
F,SM,31,83,500
F,SM,31,84,500
F,SM,31,85,500
F,SM,31,86,500
F,SM,31,87,500
F,SM,31,88,500
F,SM,31,89,500
F,SM,31,90,500
F,SM,32,1,0.22
F,SM,32,2,0.3
F,SM,32,3,0.4
F,SM,32,4,0.5
F,SM,32,5,0.61
F,SM,32,6,0.74
F,SM,32,7,0.87
F,SM,32,8,1
F,SM,32,9,1.13
F,SM,32,10,1.28
F,SM,32,11,1.41
F,SM,32,12,1.54
F,SM,32,13,1.7
F,SM,32,14,1.85
F,SM,32,15,2.04
F,SM,32,16,2.27
F,SM,32,17,2.52
F,SM,32,18,2.8
F,SM,32,19,3.07
F,SM,32,20,3.41
F,SM,32,21,3.8
F,SM,32,22,4.18
F,SM,32,23,4.61
F,SM,32,24,5.09
F,SM,32,25,5.64
F,SM,32,26,6.26
F,SM,32,27,6.95
F,SM,32,28,7.71
F,SM,32,29,8.56
F,SM,32,30,9.51
F,SM,32,31,10.55
F,SM,32,32,11.68
F,SM,32,33,12.92
F,SM,32,34,14.26
F,SM,32,35,15.7
F,SM,32,36,17.23
F,SM,32,37,18.84
F,SM,32,38,20.57
F,SM,32,39,22.49
F,SM,32,40,24.48
F,SM,32,41,26.55
F,SM,32,42,28.81
F,SM,32,43,31.28
F,SM,32,44,34.03
F,SM,32,45,37.08
F,SM,32,46,40.46
F,SM,32,47,44.19
F,SM,32,48,48.74
F,SM,32,49,54.43
F,SM,32,50,61.02
F,SM,32,51,68.45
F,SM,32,52,76.39
F,SM,32,53,84.02
F,SM,32,54,93.23
F,SM,32,55,104.03
F,SM,32,56,114.61
F,SM,32,57,125.99
F,SM,32,58,137.98
F,SM,32,59,150.26
F,SM,32,60,162.73
F,SM,32,61,175.51
F,SM,32,62,188.05
F,SM,32,63,200.27
F,SM,32,64,214.01
F,SM,32,65,229.82
F,SM,32,66,246.27
F,SM,32,67,263.04
F,SM,32,68,279.66
F,SM,32,69,299.21
F,SM,32,70,323.14
F,SM,32,71,346.98
F,SM,32,72,370.36
F,SM,32,73,392.92
F,SM,32,74,414.3
F,SM,32,75,434.13
F,SM,32,76,452.05
F,SM,32,77,467.69
F,SM,32,78,480.68
F,SM,32,79,490.65
F,SM,32,80,497.23
F,SM,32,81,500
F,SM,32,82,500
F,SM,32,83,500
F,SM,32,84,500
F,SM,32,85,500
F,SM,32,86,500
F,SM,32,87,500
F,SM,32,88,500
F,SM,32,89,500
F,SM,33,1,0.24
F,SM,33,2,0.33
F,SM,33,3,0.45
F,SM,33,4,0.57
F,SM,33,5,0.69
F,SM,33,6,0.82
F,SM,33,7,0.95
F,SM,33,8,1.07
F,SM,33,9,1.2
F,SM,33,10,1.35
F,SM,33,11,1.49
F,SM,33,12,1.64
F,SM,33,13,1.84
F,SM,33,14,2.03
F,SM,33,15,2.24
F,SM,33,16,2.5
F,SM,33,17,2.78
F,SM,33,18,3.07
F,SM,33,19,3.38
F,SM,33,20,3.76
F,SM,33,21,4.18
F,SM,33,22,4.61
F,SM,33,23,5.09
F,SM,33,24,5.64
F,SM,33,25,6.26
F,SM,33,26,6.95
F,SM,33,27,7.71
F,SM,33,28,8.56
F,SM,33,29,9.51
F,SM,33,30,10.55
F,SM,33,31,11.68
F,SM,33,32,12.92
F,SM,33,33,14.26
F,SM,33,34,15.7
F,SM,33,35,17.23
F,SM,33,36,18.84
F,SM,33,37,20.57
F,SM,33,38,22.49
F,SM,33,39,24.48
F,SM,33,40,26.55
F,SM,33,41,28.81
F,SM,33,42,31.28
F,SM,33,43,34.03
F,SM,33,44,37.08
F,SM,33,45,40.46
F,SM,33,46,44.19
F,SM,33,47,48.74
F,SM,33,48,54.43
F,SM,33,49,61.02
F,SM,33,50,68.45
F,SM,33,51,76.39
F,SM,33,52,84.02
F,SM,33,53,93.23
F,SM,33,54,104.03
F,SM,33,55,114.61
F,SM,33,56,125.99
F,SM,33,57,137.98
F,SM,33,58,150.26
F,SM,33,59,162.73
F,SM,33,60,175.51
F,SM,33,61,188.05
F,SM,33,62,200.27
F,SM,33,63,214.01
F,SM,33,64,229.82
F,SM,33,65,246.27
F,SM,33,66,263.04
F,SM,33,67,279.66
F,SM,33,68,299.21
F,SM,33,69,323.14
F,SM,33,70,346.98
F,SM,33,71,370.36
F,SM,33,72,392.92
F,SM,33,73,414.3
F,SM,33,74,434.13
F,SM,33,75,452.05
F,SM,33,76,467.69
F,SM,33,77,480.68
F,SM,33,78,490.65
F,SM,33,79,497.23
F,SM,33,80,500
F,SM,33,81,500
F,SM,33,82,500
F,SM,33,83,500
F,SM,33,84,500
F,SM,33,85,500
F,SM,33,86,500
F,SM,33,87,500
F,SM,33,88,500
F,SM,34,1,0.26
F,SM,34,2,0.37
F,SM,34,3,0.51
F,SM,34,4,0.65
F,SM,34,5,0.77
F,SM,34,6,0.9
F,SM,34,7,1.02
F,SM,34,8,1.14
F,SM,34,9,1.27
F,SM,34,10,1.43
F,SM,34,11,1.58
F,SM,34,12,1.79
F,SM,34,13,2.02
F,SM,34,14,2.24
F,SM,34,15,2.48
F,SM,34,16,2.76
F,SM,34,17,3.06
F,SM,34,18,3.37
F,SM,34,19,3.74
F,SM,34,20,4.16
F,SM,34,21,4.61
F,SM,34,22,5.09
F,SM,34,23,5.64
F,SM,34,24,6.26
F,SM,34,25,6.95
F,SM,34,26,7.71
F,SM,34,27,8.56
F,SM,34,28,9.51
F,SM,34,29,10.55
F,SM,34,30,11.68
F,SM,34,31,12.92
F,SM,34,32,14.26
F,SM,34,33,15.7
F,SM,34,34,17.23
F,SM,34,35,18.84
F,SM,34,36,20.57
F,SM,34,37,22.49
F,SM,34,38,24.48
F,SM,34,39,26.55
F,SM,34,40,28.81
F,SM,34,41,31.28
F,SM,34,42,34.03
F,SM,34,43,37.08
F,SM,34,44,40.46
F,SM,34,45,44.19
F,SM,34,46,48.74
F,SM,34,47,54.43
F,SM,34,48,61.02
F,SM,34,49,68.45
F,SM,34,50,76.39
F,SM,34,51,84.02
F,SM,34,52,93.23
F,SM,34,53,104.03
F,SM,34,54,114.61
F,SM,34,55,125.99
F,SM,34,56,137.98
F,SM,34,57,150.26
F,SM,34,58,162.73
F,SM,34,59,175.51
F,SM,34,60,188.05
F,SM,34,61,200.27
F,SM,34,62,214.01
F,SM,34,63,229.82
F,SM,34,64,246.27
F,SM,34,65,263.04
F,SM,34,66,279.66
F,SM,34,67,299.21
F,SM,34,68,323.14
F,SM,34,69,346.98
F,SM,34,70,370.36
F,SM,34,71,392.92
F,SM,34,72,414.3
F,SM,34,73,434.13
F,SM,34,74,452.05
F,SM,34,75,467.69
F,SM,34,76,480.68
F,SM,34,77,490.65
F,SM,34,78,497.23
F,SM,34,79,500
F,SM,34,80,500
F,SM,34,81,500
F,SM,34,82,500
F,SM,34,83,500
F,SM,34,84,500
F,SM,34,85,500
F,SM,34,86,500
F,SM,34,87,500
F,SM,35,1,0.29
F,SM,35,2,0.42
F,SM,35,3,0.57
F,SM,35,4,0.72
F,SM,35,5,0.85
F,SM,35,6,0.97
F,SM,35,7,1.09
F,SM,35,8,1.21
F,SM,35,9,1.35
F,SM,35,10,1.51
F,SM,35,11,1.75
F,SM,35,12,1.99
F,SM,35,13,2.23
F,SM,35,14,2.48
F,SM,35,15,2.74
F,SM,35,16,3.05
F,SM,35,17,3.37
F,SM,35,18,3.73
F,SM,35,19,4.16
F,SM,35,20,4.61
F,SM,35,21,5.09
F,SM,35,22,5.64
F,SM,35,23,6.26
F,SM,35,24,6.95
F,SM,35,25,7.71
F,SM,35,26,8.56
F,SM,35,27,9.51
F,SM,35,28,10.55
F,SM,35,29,11.68
F,SM,35,30,12.92
F,SM,35,31,14.26
F,SM,35,32,15.7
F,SM,35,33,17.23
F,SM,35,34,18.84
F,SM,35,35,20.57
F,SM,35,36,22.49
F,SM,35,37,24.48
F,SM,35,38,26.55
F,SM,35,39,28.81
F,SM,35,40,31.28
F,SM,35,41,34.03
F,SM,35,42,37.08
F,SM,35,43,40.46
F,SM,35,44,44.19
F,SM,35,45,48.74
F,SM,35,46,54.43
F,SM,35,47,61.02
F,SM,35,48,68.45
F,SM,35,49,76.39
F,SM,35,50,84.02
F,SM,35,51,93.23
F,SM,35,52,104.03
F,SM,35,53,114.61
F,SM,35,54,125.99
F,SM,35,55,137.98
F,SM,35,56,150.26
F,SM,35,57,162.73
F,SM,35,58,175.51
F,SM,35,59,188.05
F,SM,35,60,200.27
F,SM,35,61,214.01
F,SM,35,62,229.82
F,SM,35,63,246.27
F,SM,35,64,263.04
F,SM,35,65,279.66
F,SM,35,66,299.21
F,SM,35,67,323.14
F,SM,35,68,346.98
F,SM,35,69,370.36
F,SM,35,70,392.92
F,SM,35,71,414.3
F,SM,35,72,434.13
F,SM,35,73,452.05
F,SM,35,74,467.69
F,SM,35,75,480.68
F,SM,35,76,490.65
F,SM,35,77,497.23
F,SM,35,78,500
F,SM,35,79,500
F,SM,35,80,500
F,SM,35,81,500
F,SM,35,82,500
F,SM,35,83,500
F,SM,35,84,500
F,SM,35,85,500
F,SM,35,86,500
F,SM,36,1,0.32
F,SM,36,2,0.46
F,SM,36,3,0.63
F,SM,36,4,0.79
F,SM,36,5,0.91
F,SM,36,6,1.03
F,SM,36,7,1.15
F,SM,36,8,1.28
F,SM,36,9,1.42
F,SM,36,10,1.7
F,SM,36,11,1.98
F,SM,36,12,2.19
F,SM,36,13,2.46
F,SM,36,14,2.73
F,SM,36,15,3.02
F,SM,36,16,3.36
F,SM,36,17,3.73
F,SM,36,18,4.15
F,SM,36,19,4.6
F,SM,36,20,5.09
F,SM,36,21,5.64
F,SM,36,22,6.26
F,SM,36,23,6.95
F,SM,36,24,7.71
F,SM,36,25,8.56
F,SM,36,26,9.51
F,SM,36,27,10.55
F,SM,36,28,11.68
F,SM,36,29,12.92
F,SM,36,30,14.26
F,SM,36,31,15.7
F,SM,36,32,17.23
F,SM,36,33,18.84
F,SM,36,34,20.57
F,SM,36,35,22.49
F,SM,36,36,24.48
F,SM,36,37,26.55
F,SM,36,38,28.81
F,SM,36,39,31.28
F,SM,36,40,34.03
F,SM,36,41,37.08
F,SM,36,42,40.46
F,SM,36,43,44.19
F,SM,36,44,48.74
F,SM,36,45,54.43
F,SM,36,46,61.02
F,SM,36,47,68.45
F,SM,36,48,76.39
F,SM,36,49,84.02
F,SM,36,50,93.23
F,SM,36,51,104.03
F,SM,36,52,114.61
F,SM,36,53,125.99
F,SM,36,54,137.98
F,SM,36,55,150.26
F,SM,36,56,162.73
F,SM,36,57,175.51
F,SM,36,58,188.05
F,SM,36,59,200.27
F,SM,36,60,214.01
F,SM,36,61,229.82
F,SM,36,62,246.27
F,SM,36,63,263.04
F,SM,36,64,279.66
F,SM,36,65,299.21
F,SM,36,66,323.14
F,SM,36,67,346.98
F,SM,36,68,370.36
F,SM,36,69,392.92
F,SM,36,70,414.3
F,SM,36,71,434.13
F,SM,36,72,452.05
F,SM,36,73,467.69
F,SM,36,74,480.68
F,SM,36,75,490.65
F,SM,36,76,497.23
F,SM,36,77,500
F,SM,36,78,500
F,SM,36,79,500
F,SM,36,80,500
F,SM,36,81,500
F,SM,36,82,500
F,SM,36,83,500
F,SM,36,84,500
F,SM,36,85,500
F,SM,37,1,0.35
F,SM,37,2,0.51
F,SM,37,3,0.69
F,SM,37,4,0.85
F,SM,37,5,0.98
F,SM,37,6,1.1
F,SM,37,7,1.22
F,SM,37,8,1.36
F,SM,37,9,1.62
F,SM,37,10,1.95
F,SM,37,11,2.18
F,SM,37,12,2.42
F,SM,37,13,2.71
F,SM,37,14,3.02
F,SM,37,15,3.34
F,SM,37,16,3.72
F,SM,37,17,4.14
F,SM,37,18,4.6
F,SM,37,19,5.09
F,SM,37,20,5.64
F,SM,37,21,6.26
F,SM,37,22,6.95
F,SM,37,23,7.71
F,SM,37,24,8.56
F,SM,37,25,9.51
F,SM,37,26,10.55
F,SM,37,27,11.68
F,SM,37,28,12.92
F,SM,37,29,14.26
F,SM,37,30,15.7
F,SM,37,31,17.23
F,SM,37,32,18.84
F,SM,37,33,20.57
F,SM,37,34,22.49
F,SM,37,35,24.48
F,SM,37,36,26.55
F,SM,37,37,28.81
F,SM,37,38,31.28
F,SM,37,39,34.03
F,SM,37,40,37.08
F,SM,37,41,40.46
F,SM,37,42,44.19
F,SM,37,43,48.74
F,SM,37,44,54.43
F,SM,37,45,61.02
F,SM,37,46,68.45
F,SM,37,47,76.39
F,SM,37,48,84.02
F,SM,37,49,93.23
F,SM,37,50,104.03
F,SM,37,51,114.61
F,SM,37,52,125.99
F,SM,37,53,137.98
F,SM,37,54,150.26
F,SM,37,55,162.73
F,SM,37,56,175.51
F,SM,37,57,188.05
F,SM,37,58,200.27
F,SM,37,59,214.01
F,SM,37,60,229.82
F,SM,37,61,246.27
F,SM,37,62,263.04
F,SM,37,63,279.66
F,SM,37,64,299.21
F,SM,37,65,323.14
F,SM,37,66,346.98
F,SM,37,67,370.36
F,SM,37,68,392.92
F,SM,37,69,414.3
F,SM,37,70,434.13
F,SM,37,71,452.05
F,SM,37,72,467.69
F,SM,37,73,480.68
F,SM,37,74,490.65
F,SM,37,75,497.23
F,SM,37,76,500
F,SM,37,77,500
F,SM,37,78,500
F,SM,37,79,500
F,SM,37,80,500
F,SM,37,81,500
F,SM,37,82,500
F,SM,37,83,500
F,SM,37,84,500
F,SM,38,1,0.38
F,SM,38,2,0.55
F,SM,38,3,0.75
F,SM,38,4,0.91
F,SM,38,5,1.04
F,SM,38,6,1.17
F,SM,38,7,1.3
F,SM,38,8,1.55
F,SM,38,9,1.87
F,SM,38,10,2.15
F,SM,38,11,2.4
F,SM,38,12,2.67
F,SM,38,13,3
F,SM,38,14,3.34
F,SM,38,15,3.71
F,SM,38,16,4.13
F,SM,38,17,4.59
F,SM,38,18,5.09
F,SM,38,19,5.64
F,SM,38,20,6.26
F,SM,38,21,6.95
F,SM,38,22,7.71
F,SM,38,23,8.56
F,SM,38,24,9.51
F,SM,38,25,10.55
F,SM,38,26,11.68
F,SM,38,27,12.92
F,SM,38,28,14.26
F,SM,38,29,15.7
F,SM,38,30,17.23
F,SM,38,31,18.84
F,SM,38,32,20.57
F,SM,38,33,22.49
F,SM,38,34,24.48
F,SM,38,35,26.55
F,SM,38,36,28.81
F,SM,38,37,31.28
F,SM,38,38,34.03
F,SM,38,39,37.08
F,SM,38,40,40.46
F,SM,38,41,44.19
F,SM,38,42,48.74
F,SM,38,43,54.43
F,SM,38,44,61.02
F,SM,38,45,68.45
F,SM,38,46,76.39
F,SM,38,47,84.02
F,SM,38,48,93.23
F,SM,38,49,104.03
F,SM,38,50,114.61
F,SM,38,51,125.99
F,SM,38,52,137.98
F,SM,38,53,150.26
F,SM,38,54,162.73
F,SM,38,55,175.51
F,SM,38,56,188.05
F,SM,38,57,200.27
F,SM,38,58,214.01
F,SM,38,59,229.82
F,SM,38,60,246.27
F,SM,38,61,263.04
F,SM,38,62,279.66
F,SM,38,63,299.21
F,SM,38,64,323.14
F,SM,38,65,346.98
F,SM,38,66,370.36
F,SM,38,67,392.92
F,SM,38,68,414.3
F,SM,38,69,434.13
F,SM,38,70,452.05
F,SM,38,71,467.69
F,SM,38,72,480.68
F,SM,38,73,490.65
F,SM,38,74,497.23
F,SM,38,75,500
F,SM,38,76,500
F,SM,38,77,500
F,SM,38,78,500
F,SM,38,79,500
F,SM,38,80,500
F,SM,38,81,500
F,SM,38,82,500
F,SM,38,83,500
F,SM,39,1,0.41
F,SM,39,2,0.59
F,SM,39,3,0.8
F,SM,39,4,0.97
F,SM,39,5,1.11
F,SM,39,6,1.25
F,SM,39,7,1.47
F,SM,39,8,1.78
F,SM,39,9,2.06
F,SM,39,10,2.37
F,SM,39,11,2.65
F,SM,39,12,2.95
F,SM,39,13,3.32
F,SM,39,14,3.7
F,SM,39,15,4.1
F,SM,39,16,4.59
F,SM,39,17,5.09
F,SM,39,18,5.64
F,SM,39,19,6.25
F,SM,39,20,6.94
F,SM,39,21,7.71
F,SM,39,22,8.56
F,SM,39,23,9.51
F,SM,39,24,10.55
F,SM,39,25,11.68
F,SM,39,26,12.92
F,SM,39,27,14.26
F,SM,39,28,15.7
F,SM,39,29,17.23
F,SM,39,30,18.84
F,SM,39,31,20.57
F,SM,39,32,22.49
F,SM,39,33,24.48
F,SM,39,34,26.55
F,SM,39,35,28.81
F,SM,39,36,31.28
F,SM,39,37,34.03
F,SM,39,38,37.08
F,SM,39,39,40.46
F,SM,39,40,44.19
F,SM,39,41,48.74
F,SM,39,42,54.43
F,SM,39,43,61.02
F,SM,39,44,68.45
F,SM,39,45,76.39
F,SM,39,46,84.02
F,SM,39,47,93.23
F,SM,39,48,104.03
F,SM,39,49,114.61
F,SM,39,50,125.99
F,SM,39,51,137.98
F,SM,39,52,150.26
F,SM,39,53,162.73
F,SM,39,54,175.51
F,SM,39,55,188.05
F,SM,39,56,200.27
F,SM,39,57,214.01
F,SM,39,58,229.82
F,SM,39,59,246.27
F,SM,39,60,263.04
F,SM,39,61,279.66
F,SM,39,62,299.21
F,SM,39,63,323.14
F,SM,39,64,346.98
F,SM,39,65,370.36
F,SM,39,66,392.92
F,SM,39,67,414.3
F,SM,39,68,434.13
F,SM,39,69,452.05
F,SM,39,70,467.69
F,SM,39,71,480.68
F,SM,39,72,490.65
F,SM,39,73,497.23
F,SM,39,74,500
F,SM,39,75,500
F,SM,39,76,500
F,SM,39,77,500
F,SM,39,78,500
F,SM,39,79,500
F,SM,39,80,500
F,SM,39,81,500
F,SM,39,82,500
F,SM,40,1,0.43
F,SM,40,2,0.62
F,SM,40,3,0.84
F,SM,40,4,1.04
F,SM,40,5,1.19
F,SM,40,6,1.38
F,SM,40,7,1.68
F,SM,40,8,1.97
F,SM,40,9,2.27
F,SM,40,10,2.61
F,SM,40,11,2.93
F,SM,40,12,3.27
F,SM,40,13,3.67
F,SM,40,14,4.1
F,SM,40,15,4.54
F,SM,40,16,5.08
F,SM,40,17,5.63
F,SM,40,18,6.25
F,SM,40,19,6.93
F,SM,40,20,7.7
F,SM,40,21,8.56
F,SM,40,22,9.51
F,SM,40,23,10.55
F,SM,40,24,11.68
F,SM,40,25,12.92
F,SM,40,26,14.26
F,SM,40,27,15.7
F,SM,40,28,17.23
F,SM,40,29,18.84
F,SM,40,30,20.57
F,SM,40,31,22.49
F,SM,40,32,24.48
F,SM,40,33,26.55
F,SM,40,34,28.81
F,SM,40,35,31.28
F,SM,40,36,34.03
F,SM,40,37,37.08
F,SM,40,38,40.46
F,SM,40,39,44.19
F,SM,40,40,48.74
F,SM,40,41,54.43
F,SM,40,42,61.02
F,SM,40,43,68.45
F,SM,40,44,76.39
F,SM,40,45,84.02
F,SM,40,46,93.23
F,SM,40,47,104.03
F,SM,40,48,114.61
F,SM,40,49,125.99
F,SM,40,50,137.98
F,SM,40,51,150.26
F,SM,40,52,162.73
F,SM,40,53,175.51
F,SM,40,54,188.05
F,SM,40,55,200.27
F,SM,40,56,214.01
F,SM,40,57,229.82
F,SM,40,58,246.27
F,SM,40,59,263.04
F,SM,40,60,279.66
F,SM,40,61,299.21
F,SM,40,62,323.14
F,SM,40,63,346.98
F,SM,40,64,370.36
F,SM,40,65,392.92
F,SM,40,66,414.3
F,SM,40,67,434.13
F,SM,40,68,452.05
F,SM,40,69,467.69
F,SM,40,70,480.68
F,SM,40,71,490.65
F,SM,40,72,497.23
F,SM,40,73,500
F,SM,40,74,500
F,SM,40,75,500
F,SM,40,76,500
F,SM,40,77,500
F,SM,40,78,500
F,SM,40,79,500
F,SM,40,80,500
F,SM,40,81,500
F,SM,41,1,0.44
F,SM,41,2,0.65
F,SM,41,3,0.9
F,SM,41,4,1.11
F,SM,41,5,1.29
F,SM,41,6,1.56
F,SM,41,7,1.85
F,SM,41,8,2.17
F,SM,41,9,2.51
F,SM,41,10,2.88
F,SM,41,11,3.24
F,SM,41,12,3.62
F,SM,41,13,4.07
F,SM,41,14,4.54
F,SM,41,15,5.02
F,SM,41,16,5.63
F,SM,41,17,6.25
F,SM,41,18,6.93
F,SM,41,19,7.69
F,SM,41,20,8.54
F,SM,41,21,9.51
F,SM,41,22,10.55
F,SM,41,23,11.68
F,SM,41,24,12.92
F,SM,41,25,14.26
F,SM,41,26,15.7
F,SM,41,27,17.23
F,SM,41,28,18.84
F,SM,41,29,20.57
F,SM,41,30,22.49
F,SM,41,31,24.48
F,SM,41,32,26.55
F,SM,41,33,28.81
F,SM,41,34,31.28
F,SM,41,35,34.03
F,SM,41,36,37.08
F,SM,41,37,40.46
F,SM,41,38,44.19
F,SM,41,39,48.74
F,SM,41,40,54.43
F,SM,41,41,61.02
F,SM,41,42,68.45
F,SM,41,43,76.39
F,SM,41,44,84.02
F,SM,41,45,93.23
F,SM,41,46,104.03
F,SM,41,47,114.61
F,SM,41,48,125.99
F,SM,41,49,137.98
F,SM,41,50,150.26
F,SM,41,51,162.73
F,SM,41,52,175.51
F,SM,41,53,188.05
F,SM,41,54,200.27
F,SM,41,55,214.01
F,SM,41,56,229.82
F,SM,41,57,246.27
F,SM,41,58,263.04
F,SM,41,59,279.66
F,SM,41,60,299.21
F,SM,41,61,323.14
F,SM,41,62,346.98
F,SM,41,63,370.36
F,SM,41,64,392.92
F,SM,41,65,414.3
F,SM,41,66,434.13
F,SM,41,67,452.05
F,SM,41,68,467.69
F,SM,41,69,480.68
F,SM,41,70,490.65
F,SM,41,71,497.23
F,SM,41,72,500
F,SM,41,73,500
F,SM,41,74,500
F,SM,41,75,500
F,SM,41,76,500
F,SM,41,77,500
F,SM,41,78,500
F,SM,41,79,500
F,SM,41,80,500
F,SM,42,1,0.46
F,SM,42,2,0.68
F,SM,42,3,0.95
F,SM,42,4,1.2
F,SM,42,5,1.42
F,SM,42,6,1.72
F,SM,42,7,2.04
F,SM,42,8,2.39
F,SM,42,9,2.77
F,SM,42,10,3.19
F,SM,42,11,3.59
F,SM,42,12,4.01
F,SM,42,13,4.5
F,SM,42,14,4.99
F,SM,42,15,5.56
F,SM,42,16,6.24
F,SM,42,17,6.92
F,SM,42,18,7.68
F,SM,42,19,8.53
F,SM,42,20,9.48
F,SM,42,21,10.55
F,SM,42,22,11.68
F,SM,42,23,12.92
F,SM,42,24,14.26
F,SM,42,25,15.7
F,SM,42,26,17.23
F,SM,42,27,18.84
F,SM,42,28,20.57
F,SM,42,29,22.49
F,SM,42,30,24.48
F,SM,42,31,26.55
F,SM,42,32,28.81
F,SM,42,33,31.28
F,SM,42,34,34.03
F,SM,42,35,37.08
F,SM,42,36,40.46
F,SM,42,37,44.19
F,SM,42,38,48.74
F,SM,42,39,54.43
F,SM,42,40,61.02
F,SM,42,41,68.45
F,SM,42,42,76.39
F,SM,42,43,84.02
F,SM,42,44,93.23
F,SM,42,45,104.03
F,SM,42,46,114.61
F,SM,42,47,125.99
F,SM,42,48,137.98
F,SM,42,49,150.26
F,SM,42,50,162.73
F,SM,42,51,175.51
F,SM,42,52,188.05
F,SM,42,53,200.27
F,SM,42,54,214.01
F,SM,42,55,229.82
F,SM,42,56,246.27
F,SM,42,57,263.04
F,SM,42,58,279.66
F,SM,42,59,299.21
F,SM,42,60,323.14
F,SM,42,61,346.98
F,SM,42,62,370.36
F,SM,42,63,392.92
F,SM,42,64,414.3
F,SM,42,65,434.13
F,SM,42,66,452.05
F,SM,42,67,467.69
F,SM,42,68,480.68
F,SM,42,69,490.65
F,SM,42,70,497.23
F,SM,42,71,500
F,SM,42,72,500
F,SM,42,73,500
F,SM,42,74,500
F,SM,42,75,500
F,SM,42,76,500
F,SM,42,77,500
F,SM,42,78,500
F,SM,42,79,500
F,SM,43,1,0.47
F,SM,43,2,0.71
F,SM,43,3,1.03
F,SM,43,4,1.32
F,SM,43,5,1.57
F,SM,43,6,1.89
F,SM,43,7,2.25
F,SM,43,8,2.65
F,SM,43,9,3.07
F,SM,43,10,3.53
F,SM,43,11,3.97
F,SM,43,12,4.43
F,SM,43,13,4.94
F,SM,43,14,5.51
F,SM,43,15,6.16
F,SM,43,16,6.92
F,SM,43,17,7.67
F,SM,43,18,8.51
F,SM,43,19,9.46
F,SM,43,20,10.5
